age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
1,1,0,1,0.5538257803260239,4106,0,0,0,0,0,1,0,1,0,0,2,0,6,0,0,0,-4.16,-2.55
0,0,1,1,0.5538182417984945,4107,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.74,-0.01
1,1,0,1,0.553730328690696,4108,0,0,0,0,0,1,0,0,1,0,2,0,6,0,0,0,-1.7,-0.85
0,0,0,0,0.5534712850389867,4109,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,-1.57,-0.1
1,1,0,1,0.5533634837182831,4110,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.92,-2.09
0,0,0,1,0.5533542030190618,4111,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.52,-0.9
0,0,0,1,0.553319098087169,4112,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.54,0.3
0,0,0,1,0.5529432001584271,4113,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.44,-0.09
1,1,0,2,0.5529247934347254,4114,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-3.62,-1.97
1,1,0,1,0.5528123211244789,4115,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-3.55,-2.13
1,1,0,1,0.5528100454149545,4116,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.66,-0.9
0,0,0,0,0.5525302692066216,4117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.44,0.27
0,0,0,0,0.5521868565174204,4118,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-2.04,0.67
0,0,1,1,0.5520791463625945,4119,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-1.58,-0.12
0,0,1,0,0.5519301909580514,4120,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.52,-0.1
1,0,0,2,0.5517888505878241,4121,3,1,0,1,2,1,0,0,0,1,2,1,6,1,1,0,-2.717417027763486,-0.08687175995609707
0,0,0,1,0.5516673807519215,4122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.87,-0.54
1,0,1,0,0.5515403649973527,4123,2,0,1,2,1,1,2,1,1,1,1,1,3,0,1,1,-3.0141858235911663,-2.2224817175631784
0,0,0,0,0.5515374611384165,4124,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.49,-0.58
0,0,0,0,0.5513428833721692,4125,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.57,-0.38
1,1,0,1,0.5512832975137267,4126,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,-3.9,-2.15
0,0,0,1,0.5512095462814239,4127,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.63,-0.98
0,0,0,0,0.5511888677408878,4128,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.93,0.32
1,1,1,1,0.5511560170741475,4129,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.48,-2.34
0,0,0,1,0.5511322622183045,4130,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.52,-0.15
0,0,0,0,0.5510200829783839,4131,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.59,1.14
0,0,0,0,0.5508233265998388,4132,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-1.01,0.75
1,1,1,1,0.5506128411315991,4133,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-3.39,-1.77
1,1,0,1,0.5503346975675971,4134,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-4.16,-1.93
1,1,0,1,0.5500528474762593,4135,2,1,0,2,1,0,1,0,0,1,2,1,1,1,0,1,-1.91800568553076,-0.636027947251006
0,0,0,0,0.550000480673065,4136,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.81,0.26
0,0,0,0,0.5499534607620298,4137,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.11,-0.13
0,0,0,0,0.5497465424783483,4138,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.53,0.16
1,1,0,1,0.5497396307350018,4139,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.79,-2.29
1,1,0,0,0.5496709524559595,4140,0,1,0,0,0,1,0,1,0,0,0,0,6,0,0,0,-1.77,0.64
1,1,1,0,0.5496459125610472,4141,3,1,2,1,3,0,0,0,1,1,1,0,3,1,0,1,-0.2681000149464836,1.5548723906305233
0,0,0,0,0.5482321042715921,4142,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-0.69,0.49
0,0,0,1,0.5477768013472499,4143,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-2.58,-0.73
1,1,1,1,0.5475437858218659,4144,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4.09,-2.48
1,1,0,1,0.5471789191744783,4145,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.7,-0.74
0,0,0,0,0.5471305758404522,4146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.8,-0.56
0,1,1,2,0.5470208420153326,4147,3,1,1,0,1,2,2,0,0,2,0,1,3,1,1,1,-3.4505814329150826,0.5151232615981063
0,0,0,2,0.5468712133283962,4148,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-3.01,-1.21
0,0,0,0,0.5464677884111389,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.77,0.1
1,1,0,0,0.5464221413968599,4150,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,-1.35,0.09
0,0,0,1,0.5462811305337233,4151,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1.65,-0.05
1,1,0,2,0.5461593998360526,4152,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-3.58,-2.0
0,0,0,1,0.5461344210328671,4153,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-1.68,0.01
1,1,0,2,0.5461232140369161,4154,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.76,-2.39
0,0,0,2,0.5461057347801181,4155,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.51,-0.99
0,0,0,0,0.5460318523240948,4156,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,-1.61,-0.44
1,1,0,2,0.5457296159234719,4157,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.83,-2.3
1,1,1,1,0.5455491057066596,4158,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-3.83,-1.96
0,0,1,0,0.5454088734015416,4159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,-0.84
1,1,0,1,0.5452719868171167,4160,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,-1.8,-0.41
1,1,0,1,0.5452674083875091,4161,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-4.18,-2.64
1,1,0,1,0.545204942364125,4162,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-3.31,-1.43
1,1,0,1,0.5450904511500909,4163,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-2.99,-1.62
0,1,1,0,0.5450479966974046,4164,0,1,0,2,2,1,2,1,0,2,2,0,3,1,0,1,-1.8818611006501968,-0.3802702676644616
1,1,0,2,0.5450248389175326,4165,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.84,-2.07
0,0,0,0,0.5448639724373596,4166,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-1.25,0.14
1,1,1,2,0.5442602526807695,4167,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4.11,-2.57
0,0,0,1,0.5441093695708024,4168,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-2.32,-0.26
1,1,1,1,0.5440430243466452,4169,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,-3.28,-1.55
1,1,1,1,0.543871097148275,4170,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-4.1,-2.45
0,0,0,1,0.5438671411432291,4171,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.74,0.3
0,0,0,1,0.543333367543396,4172,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-0.76,-0.14
1,1,0,1,0.5431835890408679,4173,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,-3.91,-2.41
1,1,1,1,0.5430011587385178,4174,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-1.78,-0.15
1,1,0,1,0.5429795834938442,4175,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.49,-2.0
0,0,0,0,0.542896702362753,4176,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.24,0.77
0,0,0,0,0.5426058798215767,4177,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.38,0.88
0,0,1,0,0.5425902273591234,4178,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.7,0.72
1,1,0,1,0.5423793342737129,4179,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4.29,-2.72
0,0,0,0,0.5422885313161308,4180,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.66,-1.11
0,0,0,0,0.5421734229736119,4181,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.87,-1.38
1,0,1,0,0.5421561705491083,4182,0,1,1,1,3,2,2,0,1,1,2,0,3,0,1,1,-3.711096925083424,-0.903370653701956
1,0,0,2,0.5420917789684846,4183,3,0,0,2,0,0,0,0,0,2,1,0,5,0,1,0,-3.940353134333217,-0.5352887533644006
0,0,0,0,0.5418044764520279,4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96,-1.12
1,1,1,1,0.5414842765489756,4185,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,-3.56,-2.21
0,0,1,1,0.5414467264537348,4186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.91,0.48
0,0,0,0,0.5414436481688893,4187,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,-0.97,0.98
1,1,1,1,0.5414350894580796,4188,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,-2.83,-0.67
1,1,1,2,0.5412214230334009,4189,2,0,2,0,3,2,0,0,0,1,0,1,4,1,0,0,0.7813284410804293,-2.173829330260202
1,1,1,2,0.5410691773143147,4190,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,-3.83,-2.35
0,0,0,1,0.540996135254542,4191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.92,-1.07
0,0,0,0,0.5409468747003081,4192,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,-1.8,0.22
0,0,0,0,0.5407537565142928,4193,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.94,-0.84
0,0,1,0,0.5403557255047415,4194,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-1.22,0.05
1,0,0,2,0.5402283654033605,4195,3,1,2,1,1,2,1,1,0,0,0,1,3,0,0,0,-2.0332873218194227,-1.9420825881724344
1,1,0,0,0.5400740937861105,4196,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.54,-0.59
0,0,0,0,0.5399497828708452,4197,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.6,-0.51
0,0,0,0,0.5399246483199497,4198,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.67,-0.08
1,1,0,2,0.5398823421112386,4199,2,0,0,2,3,1,1,1,0,1,1,1,0,0,1,1,-2.024289214495896,1.036519631837753
1,1,0,0,0.5398786326174358,4200,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.92,-2.34
1,1,1,1,0.5397979359081659,4201,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-3.16,-1.33
1,1,1,1,0.5397792058739688,4202,1,0,0,1,2,2,1,1,1,1,2,1,0,0,0,1,-2.004035475807889,-2.001520687522618
1,1,0,0,0.5397673435282537,4203,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.85,-1.76
0,0,1,1,0.5396200044885933,4204,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.6,0.09
1,1,0,0,0.5396091577449678,4205,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.74,-0.26
0,0,0,0,0.5396058178779242,4206,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,-1.46,0.35
0,0,1,0,0.539578071430149,4207,0,0,1,1,0,0,1,1,0,2,2,1,0,1,1,0,-1.018890129968622,-0.06487199881575911
1,1,0,0,0.5395190604186495,4208,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.29,-0.56
1,1,0,0,0.5390757390468206,4209,0,0,0,0,0,0,0,1,0,0,1,1,6,1,0,1,-3.17,-1.12
1,1,0,0,0.5389737289869799,4210,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,-2.08,0.86
1,1,0,2,0.538909022744468,4211,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.48,-0.24
0,0,1,0,0.5388899063323456,4212,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.91,-0.13
1,1,0,1,0.5387731596725973,4213,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.55,-2.17
1,1,1,0,0.5386265033619411,4214,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.98,-0.41
0,0,0,0,0.5386002325640852,4215,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.31,0.96
0,0,0,0,0.5385191844829692,4216,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.05,-0.04
1,1,0,1,0.5384961021221053,4217,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,-2.65,-1.4
0,0,0,0,0.5383054597020187,4218,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-1.3,0.06
0,0,0,0,0.5382722828612969,4219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.4,-0.45
1,1,1,1,0.5381021554813823,4220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.68,-0.68
1,1,0,0,0.5380618239743661,4221,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-1.82,0.26
1,1,0,0,0.5379263926746136,4222,3,0,0,0,0,1,2,1,0,0,2,1,1,0,1,1,0.7570408823246435,-2.9294933181321268
0,0,0,0,0.5375552483638747,4223,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.48,0.47
0,0,0,0,0.5374278920808258,4224,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-0.62,0.67
0,0,1,0,0.5372941073634373,4225,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-1.69,0.31
0,0,0,0,0.5372681109061825,4226,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.37,-0.63
0,0,0,0,0.5371429332354314,4227,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,-1.75,-0.36
0,0,0,0,0.5367546111303642,4228,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.25,0.63
0,0,0,0,0.5366555951515913,4229,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.82,0.6
1,1,0,1,0.5365657528194575,4230,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.73,-1.73
0,0,0,0,0.5365379049122692,4231,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,-1.69,-0.14
1,1,0,2,0.5364029295042946,4232,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-4.02,-1.94
0,0,0,1,0.5360504218496089,4233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.6,-0.08
0,0,0,0,0.5358875995312752,4234,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.1,-0.26
0,0,0,1,0.5358722441330024,4235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.06,-0.88
0,0,1,0,0.5358551759078929,4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38,-0.73
1,1,0,2,0.5357996699236468,4237,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.68,-1.63
0,0,0,0,0.5355910218980048,4238,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.47,0.5
1,1,0,1,0.5355467873328066,4239,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.64,-1.59
0,0,0,0,0.5353057839942619,4240,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.19,0.04
0,0,0,0,0.5352647457443922,4241,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,-2.27,-0.31
1,1,0,0,0.5351878478880245,4242,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-3.32,-0.01
0,0,1,0,0.5350956898018763,4243,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.56,-0.09
0,0,0,0,0.5350886016612632,4244,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,-1.59,0.14
0,1,0,0,0.5350681308781027,4245,2,0,0,1,0,0,0,1,1,2,2,0,1,0,1,1,0.030215297217799805,1.3898499031359943
0,0,0,0,0.5347769583749211,4246,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,-1.11,0.87
0,0,0,1,0.534711467815,4247,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.74,-0.93
1,1,1,0,0.5344701236929053,4248,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-3.63,-2.14
0,0,0,2,0.5343564247154214,4249,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.06,-0.28
1,1,1,1,0.5342684341583459,4250,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.75,-0.7
0,0,0,0,0.5341782706386025,4251,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-2.7,-0.73
0,0,0,1,0.5340384340272476,4252,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.38,-0.07
1,1,0,0,0.5340108028113417,4253,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.44,-2.43
0,0,0,0,0.5339429281554509,4254,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-2.29,-0.02
1,1,0,1,0.5338786754402234,4255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-3.21,-1.82
1,1,0,0,0.5338366191011731,4256,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.79,-2.18
1,1,0,1,0.5337323829982252,4257,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,-3.67,-2.19
0,0,0,0,0.5336925898901407,4258,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.85,0.22
0,0,0,1,0.5334811304892717,4259,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.76,0.16
0,0,0,0,0.5334318486156306,4260,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.87,0.48
1,1,0,1,0.5330734359885371,4261,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-3.26,-1.42
0,0,1,0,0.5330330732861664,4262,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.93,0.73
0,0,0,0,0.532837166339722,4263,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,-1.21,0.25
1,0,0,0,0.5328280567118072,4264,0,1,0,1,0,0,1,0,0,2,2,0,5,0,0,0,-1.2280731004223289,-2.0782061606718982
1,1,0,2,0.5327361171575903,4265,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-2.49,-0.6
1,1,0,1,0.5326893615146001,4266,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4.1,-2.29
0,0,0,1,0.5322763104669523,4267,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.91,0.21
0,0,0,1,0.5322619731578605,4268,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.97,0.09
1,1,0,0,0.5322223748756068,4269,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,-3.91,-2.41
0,0,0,0,0.5320288565415604,4270,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,-1.82,-0.31
1,1,0,1,0.5318690597110802,4271,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.81,-1.75
1,1,0,2,0.5317601673396439,4272,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.26,-2.27
0,0,0,0,0.5316978985039686,4273,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.76,-0.08
0,0,0,0,0.5315291337561527,4274,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-1.25,0.64
1,1,0,1,0.5313792045552019,4275,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.39,-1.59
0,0,0,0,0.5313626141242052,4276,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.98,-0.56
0,0,0,2,0.5313414660248995,4277,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,-2.8,-1.32
0,0,0,0,0.5313193706807289,4278,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.29,0.03
0,0,0,0,0.5312883450451087,4279,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,-2.39,-1.13
1,0,1,1,0.5309653946380245,4280,0,1,0,2,0,0,1,1,1,0,1,1,4,1,1,0,-1.1354782317781846,0.2914068994616037
0,0,0,0,0.5308885329421559,4281,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,-0.98,0.95
0,0,0,0,0.5306517761098102,4282,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,-2.52,-0.94
0,0,1,1,0.5306387044360229,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83,-0.82
0,0,0,0,0.5299830237412524,4284,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.14,0.87
0,0,0,0,0.5299678822429006,4285,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.33,0.2
1,1,0,1,0.529744751318725,4286,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-4.26,-3.0
0,0,0,0,0.529561561349195,4287,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,-0.99,-0.37
0,0,0,0,0.5295092098122154,4288,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.69,-0.03
1,0,0,2,0.5295075119184341,4289,0,1,0,2,2,0,2,0,0,0,1,0,1,1,0,0,-1.9365610638946609,-2.3273829121960627
1,1,0,0,0.5293536085521182,4290,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.1,1.14
0,0,1,1,0.5292782389881301,4291,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-1.76,-0.24
0,0,0,0,0.5289623438797099,4292,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-1.21,0.16
0,0,0,0,0.5286069774286063,4293,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,-1.66,0.13
0,0,0,0,0.5284139240541341,4294,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,-2.82,-1.54
0,0,0,0,0.5284011406381126,4295,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.14,-0.78
0,0,0,0,0.5281935910207822,4296,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-2.05,-0.36
0,0,0,0,0.528084523422909,4297,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.7,0.44
1,1,0,0,0.5279348367281235,4298,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-1.66,-0.76
0,0,0,0,0.5278810315620626,4299,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.88,-1.3
0,0,0,0,0.5278477548986369,4300,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.86,0.79
0,0,0,0,0.5277214332310067,4301,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.34,0.29
0,0,1,0,0.5277211425497539,4302,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.96,-0.8
0,0,0,0,0.5275912630110569,4303,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.49,0.09
1,1,0,1,0.527471263734152,4304,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.86,-0.99
1,1,0,0,0.5273379431432371,4305,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,-2.2,0.0
0,0,0,2,0.5272813785526771,4306,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,-2.04,-0.86
0,0,0,0,0.5271034112410398,4307,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.22,-0.38
0,0,0,1,0.527051919495855,4308,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.82,0.3
0,1,1,2,0.5270503581039846,4309,0,1,2,1,2,1,2,1,1,0,0,1,4,1,0,0,-2.6162691242473253,-0.3216526264218933
0,0,0,2,0.5270359637530676,4310,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.22,0.72
0,0,0,1,0.526850542587585,4311,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.52,0.53
1,1,1,1,0.526822466245103,4312,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.04,-2.27
0,0,0,0,0.5265947475301984,4313,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.82,0.05
1,1,1,1,0.5265557015516644,4314,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,-2.1,0.51
1,1,0,1,0.526221853496395,4315,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.75,-0.29
0,0,0,0,0.5262064539242841,4316,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.02,-0.02
1,1,0,1,0.5260513923399412,4317,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.3,-1.91
1,0,0,2,0.5259317127598219,4318,2,0,1,2,2,0,1,1,0,1,2,1,2,1,0,0,-0.4382103895576703,-0.10634325564580747
0,0,0,1,0.5246233977937893,4319,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,-2.27,-0.22
0,0,0,0,0.5245023564178273,4320,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.16,0.05
0,0,0,0,0.5244270443237613,4321,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-2.04,-0.21
1,1,1,0,0.5243542323304384,4322,3,0,0,1,0,2,2,0,1,2,0,1,2,1,1,0,0.38863225660434697,-2.7404597814535308
0,1,1,0,0.5243080744780374,4323,0,1,1,0,2,1,1,1,1,0,0,1,0,0,0,1,-1.6323712750168875,-0.7948852007038933
1,1,1,1,0.5242837324380039,4324,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-3.09,-0.9
1,0,0,0,0.5241969965923701,4325,2,1,0,2,0,1,0,1,0,0,0,0,5,1,1,1,-4.410966705446032,-0.6749082314075143
0,0,0,1,0.5239863567707238,4326,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-2.6,0.24
