age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
0,0,0,0,0.4672176981819267,5403,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.36,0.68
1,1,0,0,0.4672105235230551,5404,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,-2.11,0.19
1,1,0,1,0.467123947364784,5405,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,-2.48,-0.58
0,0,0,0,0.4671175978688529,5406,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.19,0.18
0,0,0,1,0.4668632394183324,5407,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.21,-1.03
0,0,1,0,0.4665480089529626,5408,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.41,-0.68
0,0,0,0,0.4665192001653296,5409,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-0.6,1.0
1,1,0,1,0.4664698359010091,5410,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-2.74,-1.0
0,0,0,0,0.4663955719790686,5411,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-1.41,-0.57
0,0,0,1,0.4663796982404066,5412,0,1,0,0,0,0,0,1,1,0,0,1,4,1,0,1,-1.62,-0.15
0,0,0,0,0.4663024939472346,5413,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,-1.68,-0.27
1,1,0,1,0.4662994276710406,5414,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4.2,-2.59
0,0,0,0,0.4662176306158001,5415,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.8,0.53
1,1,0,1,0.4661987191385694,5416,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.63,-1.35
1,1,1,0,0.4661203352395846,5417,0,1,1,1,3,1,0,1,1,2,2,0,6,1,0,0,-3.5556534671114277,0.7552133941897656
0,0,0,1,0.4660795889316314,5418,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.2,-0.05
1,1,0,2,0.4660290464920875,5419,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.57,-1.26
0,0,0,0,0.4658451986650649,5420,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.76,0.16
0,0,0,2,0.4655503595578784,5421,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.52,1.08
0,0,1,0,0.4653536595649178,5422,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1,-2.04,-0.6
0,0,0,0,0.465335695440569,5423,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.56,0.2
1,1,0,0,0.465328193656864,5424,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.91,-1.57
0,0,0,0,0.46522022236222,5425,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,-0.92,1.16
0,0,0,0,0.4651368706018726,5426,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.94,-0.06
0,0,0,0,0.4648021723618626,5427,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,-1.49,0.64
1,1,0,1,0.4647646528692029,5428,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.04,-1.94
0,0,1,0,0.4647347432182948,5429,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,-2.46,-0.7
0,0,0,0,0.4647174038131735,5430,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.65,0.4
1,1,1,1,0.4646940757213394,5431,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.34,-1.31
0,0,1,0,0.4646621517108039,5432,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.12,-0.26
1,1,0,0,0.4646418920736997,5433,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-2.54,0.1
1,1,0,1,0.4646313322782876,5434,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,-3.48,-1.5
1,1,1,1,0.4643666218596513,5435,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.62,-1.21
0,0,0,1,0.4643502363635463,5436,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.12,-0.37
1,1,0,1,0.4643477662980982,5437,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,-3.22,-0.92
0,0,0,2,0.4642628470509861,5438,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.73,-0.13
0,0,0,0,0.4640823279250863,5439,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.34,1.1
0,0,1,2,0.4640646883704506,5440,0,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,-1.4702109271064778,1.6206140473361463
0,0,0,0,0.4640552974336557,5441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.46,-0.38
0,0,0,0,0.4635536220407239,5442,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.9,-0.19
0,0,0,0,0.463531052097825,5443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.74,-0.65
0,0,0,2,0.4634169458145638,5444,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.9,-0.34
1,1,0,0,0.4634062903620959,5445,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-1.83,-0.39
0,0,0,0,0.4632628097016935,5446,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.72,0.29
0,0,1,0,0.4632563160634738,5447,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,-1.61,-0.92
0,0,1,0,0.4632121271132511,5448,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.28,0.1
0,0,0,0,0.4629854384961789,5449,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.49,-0.02
0,0,0,0,0.4628997725894232,5450,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.41,-0.22
0,0,1,0,0.4627296200655359,5451,3,1,1,2,0,1,2,1,1,1,2,0,3,0,1,1,0.8668546171245709,1.3852913248826004
0,0,0,2,0.4624298500995205,5452,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.75,-0.72
1,1,0,1,0.4622392382820149,5453,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,-2.99,-1.38
0,0,0,1,0.4621252842750779,5454,0,1,1,2,2,1,0,0,1,2,0,0,3,0,1,1,-3.9528610709593015,-0.5132795568498918
0,0,1,2,0.462057776096581,5455,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,-3.27,-1.89
0,0,0,0,0.4619911548178184,5456,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-1.37,-0.13
0,0,0,0,0.4619273615522996,5457,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-0.19,0.87
0,0,0,2,0.4617577773233667,5458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.53,-0.82
1,1,1,1,0.4616684768343561,5459,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,-4.06,-2.58
0,0,0,0,0.461574251996409,5460,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.85,0.74
0,0,0,0,0.4615091840327935,5461,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0.18,0.78
1,1,0,1,0.4614609272170258,5462,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-4.47,-2.9
1,1,1,2,0.4611731551481394,5463,2,1,1,2,2,2,1,0,1,2,1,0,2,0,0,1,-3.851872467187192,-1.893591623125805
0,0,0,2,0.4607694531608774,5464,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.68,-0.75
0,0,1,1,0.4607453395437299,5465,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-2.74,-0.75
1,1,1,0,0.4603219516222416,5466,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-2.85,0.53
0,0,0,1,0.460297004689849,5467,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.62,-1.26
1,1,0,1,0.4599432206402973,5468,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.94,-2.35
1,1,0,1,0.4597535578257386,5469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.06,-0.54
1,1,1,0,0.459458560282275,5470,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.4,0.21
0,0,0,1,0.4593301299943674,5471,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.74,-0.43
0,0,0,0,0.4592133527320383,5472,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.32,0.71
1,1,0,2,0.459125994022059,5473,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.64,-2.58
0,0,0,0,0.459111749977975,5474,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.37,-0.48
1,1,0,1,0.4589544497736464,5475,3,0,0,1,3,2,0,0,1,2,1,0,6,1,1,0,-3.72735911750915,0.2847701641719822
1,1,0,0,0.4586330636808992,5476,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-3.12,-0.21
0,0,0,0,0.4586041913324159,5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2,-0.57
1,1,0,2,0.4583703434394991,5478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.74,-1.2
0,0,0,0,0.4581787015241611,5479,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-2.48,-0.26
0,0,0,1,0.4581784230359059,5480,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.84,0.14
0,0,0,0,0.4581783252319613,5481,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,-0.81,0.06
0,0,0,2,0.4581398546709951,5482,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.1,-1.0
0,0,0,0,0.4581175581073568,5483,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-1.08,0.63
1,1,1,0,0.4580889919411214,5484,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-3.2,-1.38
0,0,0,0,0.458081940346502,5485,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.51,-0.66
1,1,0,0,0.4580721212898713,5486,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2.14,-0.14
0,0,0,0,0.4580534402525305,5487,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,-0.88,0.49
1,1,0,0,0.4578748126076066,5488,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,-3.34,-0.23
1,1,0,0,0.4578528843009974,5489,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-1.93,-0.62
1,1,0,1,0.457281523816217,5490,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-4,-2.44
0,0,1,0,0.4572663706394226,5491,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.13,-0.18
0,0,0,0,0.4571311992027636,5492,0,1,1,1,1,1,2,1,0,2,2,1,6,0,0,0,-4.288272109897428,-0.3551915305626072
1,1,0,0,0.4571225197543909,5493,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,-3.66,-1.9
0,0,0,1,0.4570964409793211,5494,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.99,-0.08
0,0,0,0,0.4570466623252981,5495,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-1.77,0.45
1,1,0,0,0.4569980581407028,5496,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.29,-2.69
0,1,1,0,0.4568821622882303,5497,2,0,1,2,3,1,1,1,1,0,0,1,1,0,0,1,-4.112016637470665,-1.1797561567480483
0,0,1,0,0.4566754746904606,5498,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1.82,-0.69
0,0,0,0,0.4565998048981242,5499,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.99,-0.41
0,0,1,0,0.4562572971709544,5500,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.14,-0.02
1,1,1,1,0.4560953599716325,5501,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-4.09,-2.16
0,0,0,2,0.4560632717084269,5502,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-1.88,0.39
1,1,0,1,0.4560196369890962,5503,0,1,0,0,2,1,0,0,1,0,0,1,0,1,0,1,-1.63,0.18
0,0,0,0,0.4559729853228242,5504,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-1.81,-0.73
0,0,1,0,0.4559142483504112,5505,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,-2.74,-0.67
0,0,0,0,0.455802348747166,5506,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,-1.88,-0.51
0,0,0,0,0.4556715767351594,5507,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,-2.24,-0.32
1,1,0,0,0.4556448892540289,5508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.7,-0.34
0,0,0,1,0.4555669956465742,5509,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.33,0.46
0,0,1,1,0.4554225532447293,5510,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,-2.552494704291945,-2.1028835481660555
1,1,1,2,0.4553855267419729,5511,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,-3.1,-1.77
0,0,0,0,0.4553284425389182,5512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.42,-1.15
0,0,0,0,0.4553247638605835,5513,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.82,-0.58
0,0,0,0,0.4551897139430017,5514,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2.61,-1.09
0,0,0,2,0.4549736850027611,5515,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-1.64,-0.63
0,0,0,0,0.4548497514222654,5516,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.44,0.21
0,0,0,0,0.4548193394624532,5517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.12,-1.74
0,0,1,0,0.4547203437568188,5518,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.88,-0.2
0,0,0,0,0.45459929528952897,5519,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.78,-0.74
1,1,0,2,0.4541244517612829,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35,-0.36
1,1,1,1,0.4540410283974642,5521,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.14,-2.37
0,0,0,0,0.4538954866379431,5522,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.35,0.9
1,1,0,1,0.4537722381046317,5523,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,-3.84,-2.14
0,0,0,0,0.4537297039714687,5524,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-1.86,-0.74
1,1,0,1,0.4536627965290398,5525,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-1.96,0.1
1,1,0,1,0.4536389010138866,5526,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.33,-1.76
0,0,0,0,0.453638423219774,5527,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.75,-0.61
1,1,0,2,0.4535665011368419,5528,0,1,0,0,0,0,0,1,0,0,1,1,6,1,0,1,-3.09,-0.19
0,0,0,0,0.4533338412447726,5529,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.22,0.93
1,1,0,0,0.4533111220055522,5530,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-3.09,-1.56
1,1,1,1,0.4532974785019216,5531,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-4.07,-2.31
0,0,0,0,0.4530348162702984,5532,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-1.89,0.48
1,1,0,0,0.4530307206720263,5533,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.97,0.53
0,0,0,0,0.4529254492043133,5534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.89,-1.4
0,0,0,0,0.4527543735832658,5535,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.03,-0.62
1,0,0,1,0.4526611342932435,5536,1,1,0,2,2,0,2,0,0,2,2,1,0,1,0,1,-3.6891823090208935,0.9212371044261104
1,1,0,0,0.4525420163544234,5537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.74,-0.38
0,0,0,0,0.4524687035003857,5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96,-0.8
0,0,0,0,0.4524530007332849,5539,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.61,0.13
0,0,0,1,0.4522738545541264,5540,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,-1.17,0.48
0,0,0,0,0.4521061957184691,5541,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.15,0.34
0,0,0,0,0.4520217143302859,5542,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.54,-0.29
1,1,1,2,0.4519169801880638,5543,1,0,0,0,2,1,2,0,0,0,2,1,3,0,1,1,-3.089906274897765,-1.1423814309655578
1,1,0,2,0.4519136448198277,5544,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-3.67,-2.11
0,0,0,0,0.4518358137133289,5545,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.12,-0.96
0,0,0,0,0.4518330827973113,5546,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.25,0.27
0,0,0,0,0.451794158889798,5547,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-1.72,0.19
1,1,0,0,0.4517668000741098,5548,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,-3.32,-2.34
1,1,0,1,0.451559786260669,5549,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-4,-2.44
1,1,1,1,0.4515557063864729,5550,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-3.68,-2.06
1,1,0,1,0.4515280333576397,5551,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.42,-1.33
0,0,0,1,0.4514168992283494,5552,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.2,-0.42
0,0,0,0,0.4511373819418518,5553,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.09,-0.69
0,0,0,1,0.450995190693457,5554,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-1.96,0.25
1,1,0,0,0.4509714787937885,5555,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-2.18,-1.1
0,0,0,2,0.450932563240539,5556,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-1.76,-0.8
1,1,0,0,0.4508968728972497,5557,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,-1.15,0.59
1,1,0,1,0.4508888685842588,5558,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.2,-2.64
0,0,0,0,0.4508715834156063,5559,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,-1.64,0.47
0,0,0,1,0.4508345497320206,5560,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-2.41,0.25
0,0,1,0,0.4507721219245106,5561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.41,-0.68
0,0,0,0,0.4506828148502221,5562,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.5,1.06
0,0,0,0,0.4506646622908115,5563,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.5,0.31
0,0,0,1,0.4503866102850266,5564,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.25,0.26
0,0,0,2,0.4502200832986394,5565,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.64,0.17
0,0,0,1,0.4501064611452437,5566,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.4,-0.34
1,1,0,0,0.44996561171164096,5567,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.88,-2.26
0,0,0,1,0.44974734568894176,5568,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-2.55,-1.17
0,0,0,0,0.4496150266873775,5569,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-1.88,0.39
0,0,0,0,0.44947020178653296,5570,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,-1.32,0.74
1,1,0,1,0.4493398017492214,5571,1,0,1,1,2,1,2,0,1,1,2,1,0,1,1,0,-3.9894693100156235,-1.0420196958946977
0,0,0,0,0.4491623136346731,5572,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.9,-0.59
0,0,0,0,0.4490687130585917,5573,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,-2.62,-1.02
0,0,0,1,0.4490229702152985,5574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3,-0.65
1,1,0,2,0.4490167676444821,5575,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,-3.24,-2.24
1,1,0,1,0.44899497832611895,5576,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-4.07,-2.48
1,1,0,1,0.4489502535720068,5577,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-2.64,-1.05
1,1,0,2,0.4488486693842908,5578,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-3.68,-2.41
0,0,0,0,0.44876172326957264,5579,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-1.04,0.28
1,1,0,1,0.4487008525505176,5580,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.4,-1.06
0,0,0,0,0.4486643832068852,5581,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0.11,0.95
1,1,0,1,0.4485669072403751,5582,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-3.03,-0.7
0,0,0,0,0.4485362842578821,5583,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.16,0.36
1,1,0,1,0.44813883615463135,5584,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-4.1,-2.54
1,1,1,1,0.44813883615463135,5585,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-4.14,-2.59
0,0,0,0,0.447937608156129,5586,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.44,-0.16
1,0,1,1,0.4478477525937125,5587,3,1,0,0,1,1,1,0,0,0,1,1,4,1,0,0,0.4681402215369772,-2.6827202685156384
1,1,0,1,0.4477044579083632,5588,2,1,1,2,2,1,2,1,0,0,1,1,0,0,0,0,-4.0223043150178155,1.5919792617547157
1,1,0,1,0.44769851456435095,5589,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,-3.76,-1.17
1,1,0,0,0.4475646610619508,5590,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,1,-3.23,0.02
0,0,0,0,0.4475141391156269,5591,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-1.93,-0.05
0,0,0,0,0.4474159565642815,5592,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.76,0.55
0,0,1,1,0.447257858899246,5593,3,1,2,1,3,1,1,1,1,2,2,0,6,0,1,1,-4.5477270766595215,-2.2179569879678893
0,0,0,0,0.4472360799757841,5594,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.62,-0.65
0,0,0,1,0.4472262018080911,5595,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-2.08,-0.23
0,0,0,2,0.4469643538320424,5596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.75,-0.98
0,0,0,0,0.4467581105616584,5597,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,-1.25,-0.21
1,1,0,0,0.4467227666790648,5598,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,-1.4,0.66
0,0,1,0,0.4466658117207829,5599,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,-2.16,-0.09
0,0,1,1,0.4464774091181558,5600,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,-3.11,-1.79
0,0,0,2,0.4461226003941452,5601,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-0.64,0.4
0,0,0,0,0.4461014117777069,5602,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.65,0.58
0,0,0,0,0.4458392335105838,5603,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1.03,0.58
0,0,0,0,0.4458015458560005,5604,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1.93,-0.43
0,0,0,0,0.4457090036280559,5605,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2.72,-1.4
0,0,0,0,0.44559384234486255,5606,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.15,-0.77
0,1,1,2,0.44551571796079614,5607,0,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,-2.1000847678981227,-1.9211417617979683
0,0,0,0,0.4453430783688993,5608,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-2.26,-0.56
0,0,0,2,0.4452040652885252,5609,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-2,-1.17
1,1,0,0,0.4448880190955316,5610,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.34,-2.28
0,0,0,1,0.4448494172089656,5611,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.67,0.69
0,0,0,1,0.4448346327083417,5612,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,1,-2.63,-0.64
0,0,1,2,0.4447690878575914,5613,0,1,1,2,0,0,1,1,1,0,1,1,4,1,1,1,0.15043578181391304,0.7089620147949312
0,0,0,0,0.4447458779377728,5614,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,-1.15,0.38
0,0,1,2,0.4446166078510896,5615,0,0,2,0,3,2,1,1,0,0,2,1,2,0,0,1,-1.6966052311010378,-2.434542375962788
1,1,0,0,0.4445894052959635,5616,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.9,0.79
0,0,0,0,0.4444872925225761,5617,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,-0.71,0.24
0,0,0,2,0.4444101056929044,5618,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-1.88,-0.93
0,0,0,0,0.4442472808296864,5619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.92,-0.98
0,1,0,0,0.4438734531565788,5620,2,1,2,2,0,0,2,1,1,0,1,1,6,1,0,0,-0.5256766485041169,-2.3229789485577736
0,0,0,1,0.4438386072797725,5621,0,1,0,0,0,0,0,0,1,0,0,1,6,1,0,1,-1.01,0.64
1,1,0,1,0.4436185553409847,5622,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.24,-0.72
0,0,0,1,0.4436140892600368,5623,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,-2.33,-0.41
