age_binary,age_bucketized,sex_binary,race_C,score,rank,juv_fel_count_C,decile_score_C,juv_misd_count_C,juv_other_count_C,priors_count_C,days_b_screening_arrest_C,c_days_from_compas_C,c_charge_degree_C,v_decile_score_C,start_C,end_C,event_C,MarriageStatus_C,is_recid,is_violent_recid,two_year_recid,Violence_score,Recidivism_score
1,1,0,0,0.7588406132982297,3900,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,-3.88,-2.39
1,1,0,1,0.7588016977449803,3901,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.37,-1.9
0,0,1,0,0.7587958140345101,3902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.1,-0.68
0,0,0,1,0.7587145133673119,3903,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-2.88,-1.55
0,0,1,0,0.7585589190786429,3904,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-2.11,0.0
0,0,0,1,0.7584913219357814,3905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.05,-0.62
1,1,1,2,0.7584846280487609,3906,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.04,-1.47
0,0,0,0,0.7581907679376184,3907,1,0,0,1,3,2,2,0,1,1,0,1,0,1,0,0,-2.0135128941932225,-1.3750572972361277
0,0,0,1,0.7578893850684242,3908,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1.84,-0.98
1,1,0,2,0.7578854754211071,3909,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,-3.18,-1.72
1,1,1,2,0.7577062726496356,3910,1,0,2,2,3,2,0,0,0,1,2,0,0,1,0,1,-0.28011427305487396,1.2335175490451382
1,1,0,2,0.7576870824045412,3911,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.4,-1.0
0,0,0,0,0.7576637934295767,3912,0,1,0,0,0,1,0,0,1,0,2,0,6,0,0,0,0.16,1.44
1,1,0,1,0.7575693718920811,3913,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.77,-2.19
1,1,0,0,0.7575517899807942,3914,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.56,-2.09
1,1,0,1,0.7572133866426123,3915,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.37,-1.69
1,1,0,1,0.7571545608545664,3916,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-2.82,-1.71
1,1,1,1,0.757141300806337,3917,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.74,-2.17
1,1,0,2,0.7570965760522246,3918,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-3.57,-1.38
1,1,1,1,0.7570302888378446,3919,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,-3.35,-1.81
1,1,1,2,0.7570096871957259,3920,0,1,0,2,0,1,0,1,1,2,2,1,4,1,0,0,-0.022965706643272018,0.8580772479343581
1,1,0,1,0.7567444468197327,3921,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-3.42,-1.2
0,0,0,1,0.7567381452625862,3922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.86,-1.05
1,1,0,0,0.7564662122462936,3923,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.4,-1.55
0,0,0,2,0.7560881731809074,3924,0,0,1,2,0,2,2,0,1,1,2,0,5,0,1,1,-4.484590419215079,0.3240853932030556
0,0,0,1,0.7560828824144921,3925,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-1.6,-0.06
1,1,0,1,0.7560735126434927,3926,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.92,-2.45
0,1,1,2,0.7560441245966562,3927,1,1,0,2,3,2,0,1,0,2,0,1,6,1,0,1,0.8395174237829561,0.7702799043860442
1,1,0,0,0.7560210729354402,3928,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.78,-2.28
0,0,1,0,0.7560104846315466,3929,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-2.79,-1.25
1,1,0,2,0.7559024112273769,3930,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.97,-1.11
1,1,1,2,0.7557471658555914,3931,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-2.92,-0.21
1,1,0,0,0.7556431019175853,3932,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.02,-1.66
0,0,1,0,0.7554936534857499,3933,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-2.7,-0.63
1,1,1,0,0.75545544470639,3934,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.87,-2.23
1,1,0,0,0.7554290164633612,3935,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,-3.21,-1.7
0,0,1,0,0.7553659547510749,3936,1,0,0,1,1,2,1,1,1,2,1,1,5,0,1,1,0.6383915130788189,-2.406992003448483
1,1,0,0,0.7552084949949478,3937,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.16,-0.18
0,0,0,0,0.7548955940882625,3938,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,-2.98,-1.15
0,0,0,0,0.7548560183936279,3939,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,-1.38,0.13
1,1,0,1,0.7547633556840945,3940,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.17,-1.65
0,1,0,2,0.7546803403848638,3941,1,1,0,0,0,0,2,0,0,1,2,0,5,0,0,1,-2.6874724391250213,0.5169217315840022
0,0,0,0,0.7544852137993013,3942,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,-0.64,1.04
0,0,0,0,0.7544058599786748,3943,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,-1.92,-0.46
0,0,0,1,0.7543523528234598,3944,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.42,-0.83
0,0,0,0,0.7543093408961841,3945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.36,-0.79
0,0,0,1,0.7542797454750996,3946,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,-2.11,0.24
0,0,0,0,0.7541613191275194,3947,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.97,-1.5
1,0,1,1,0.7540551148824921,3948,1,0,1,2,1,1,0,0,1,0,2,1,2,1,1,0,-1.7492214959680594,-1.1757186673050894
0,0,0,0,0.7532886610346414,3949,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.82,-1.45
1,1,0,1,0.7531766628753431,3950,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.1,-0.93
0,0,0,2,0.753166793326408,3951,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.77,-1.31
0,0,1,0,0.7529909911887336,3952,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.05,-0.99
1,1,1,2,0.7529460643866931,3953,1,0,1,1,1,1,1,0,1,2,2,0,1,0,1,1,-0.14344030827363685,-1.0792473470203692
0,0,0,2,0.7529404873664323,3954,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-1.09,-0.24
0,0,0,2,0.7527604896358238,3955,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,-2.51,-1.21
1,1,0,1,0.7525660889273654,3956,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.92,-0.57
0,0,0,1,0.7524846873911939,3957,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.53,0.44
1,1,1,1,0.7523193162737121,3958,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.29,-0.62
0,0,0,1,0.7520080239075629,3959,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.19,-0.71
0,0,0,0,0.7519520825789647,3960,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-2.95,-1.12
0,0,0,0,0.7517481532207566,3961,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,-1.35,0.6
1,1,0,2,0.7516131269370631,3962,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,-3.42,-1.56
0,1,1,2,0.7507317308112268,3963,0,0,0,2,1,2,1,0,0,0,2,1,3,1,0,0,-0.08553730581402341,1.6804849997764624
1,1,0,0,0.7505601174878691,3964,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.07,-1.59
0,0,0,1,0.7504459381025372,3965,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-1.7,-0.54
1,0,1,0,0.7504393071097885,3966,2,1,0,0,1,0,0,1,1,1,0,1,3,1,0,1,-1.6748728500818877,-1.1613917187580791
0,0,0,1,0.7501365012214362,3967,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.96,-1.62
0,0,0,0,0.7498622904395892,3968,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,-1.26,-0.09
0,0,1,1,0.7498376708524112,3969,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-3.24,-1.88
1,1,0,1,0.7496572254603641,3970,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,-3.23,-1.67
1,0,1,0,0.7496204806243337,3971,1,0,2,0,3,0,1,1,1,2,2,0,3,1,1,1,-1.0648845075221725,-0.3341661124697315
1,1,0,0,0.7493816750035118,3972,0,1,0,0,3,1,0,0,0,0,0,1,0,1,0,1,-2.7,-0.2
1,1,0,1,0.7492707609581327,3973,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,-2.29,-0.54
0,1,1,0,0.7491111494427348,3974,2,0,1,2,2,0,1,1,0,0,1,1,2,1,1,1,-2.8685048904950934,-1.1789679675647706
0,1,0,1,0.7490730312108981,3975,2,1,0,1,3,2,1,1,0,2,1,1,0,1,1,1,-0.9151082775118132,-0.730196321487945
0,1,0,1,0.7487931088468188,3976,2,0,1,1,3,2,1,0,0,0,2,1,3,1,0,0,-1.7346945789713517,-0.6543973282069224
1,1,0,0,0.7487735163052471,3977,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.46,-0.13
0,0,1,0,0.7484943495308496,3978,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-3.13,-1.75
1,1,0,0,0.7484419015874542,3979,0,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,-2.24,0.64
0,0,0,1,0.7483092465214657,3980,3,0,2,0,2,2,0,1,0,0,2,0,1,1,0,0,-2.034294119321701,-2.7038333922188214
0,0,0,0,0.7481849143581009,3981,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-3.02,-1.59
1,1,0,1,0.7481698974195685,3982,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.49,-1.79
1,1,1,1,0.7476718495156377,3983,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.64,-2.0
0,0,1,0,0.7476235061816118,3984,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.81,-1.12
0,0,0,1,0.7475133615725493,3985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3.13,-1.1
1,1,0,1,0.7474041669099623,3986,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,-3.26,-1.87
1,1,0,1,0.7472544106408137,3987,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.51,-2.01
1,1,0,1,0.7470635379727385,3988,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.47,-1.83
1,1,0,0,0.7467709825900375,3989,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-3.83,-2.3
1,1,0,0,0.7466128788200732,3990,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,-2.97,-0.89
1,1,0,0,0.7466000129175518,3991,0,1,0,0,1,0,0,0,1,0,2,0,6,0,0,0,-0.77,0.5
1,0,1,2,0.7465924103374538,3992,1,1,2,2,3,2,1,0,1,1,2,1,4,1,1,0,0.7980678970972851,0.10647086232394187
1,1,0,0,0.7465217865034404,3993,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,-2.27,-0.62
1,1,1,1,0.7464618487849912,3994,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.76,-1.93
1,1,0,0,0.7464128615285569,3995,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.81,-1.34
0,0,0,0,0.7462788654031671,3996,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-2.65,-0.88
1,1,1,0,0.7458927256545622,3997,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.55,-2.01
1,1,1,1,0.7456778030287464,3998,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,-3.25,-1.59
0,0,1,2,0.7455000306580054,3999,2,1,0,2,2,2,2,0,0,0,2,1,2,0,1,1,0.698961895595879,-0.5280803969341523
1,1,0,0,0.7453940551130399,4000,1,1,0,2,0,0,1,1,1,0,2,0,5,1,1,0,-0.9998996016860788,-2.1088162773516803
1,1,0,2,0.7453109726185045,4001,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.26,-1.81
1,1,0,1,0.7451423385544237,4002,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.42,-1.67
1,1,0,0,0.745057680157881,4003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.85,-1.32
0,0,1,1,0.7446596898599711,4004,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,-2.71,-0.98
0,0,0,1,0.7444332952546004,4005,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,-1.66,-0.17
1,1,0,1,0.7443193607450995,4006,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.15,-1.34
0,0,0,0,0.7441769597422355,4007,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,-1.19,-0.12
1,1,0,2,0.7439053334211978,4008,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.25,-1.78
0,0,0,1,0.7437791895832535,4009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.83,-0.55
0,0,1,0,0.7436730447873591,4010,3,0,0,2,1,2,1,0,0,1,1,1,6,1,0,1,-1.9878987048082533,-1.3179466530394288
0,0,1,2,0.7436257030320601,4011,2,1,1,1,1,2,1,0,0,2,0,0,5,0,0,0,-2.2743862756957984,0.7383342512869326
1,1,0,0,0.7436111078228924,4012,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.63,-0.33
0,0,0,0,0.7433180866547302,4013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.53,-1.17
1,1,1,0,0.7430761956522891,4014,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.61,-1.63
1,1,0,1,0.7429948818145347,4015,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.33,-1.19
0,0,0,1,0.7428291946778198,4016,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,-2.65,-1.02
1,1,0,1,0.7420852139214846,4017,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-3.7,-2.2
1,1,0,0,0.7419262594222121,4018,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,-1.66,0.01
1,1,0,0,0.7413213220863601,4019,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-2.36,-0.13
0,0,0,0,0.7410985334995983,4020,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,-1.41,0.07
1,1,0,2,0.7410203561861762,4021,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.54,-2.07
1,1,0,0,0.7410061778108503,4022,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2.94,-0.96
1,1,0,1,0.7409093476815506,4023,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.04,-0.85
1,1,0,1,0.7406929936329032,4024,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.99,-1.81
0,0,0,2,0.7406411062285707,4025,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-2.98,-1.65
1,1,0,1,0.7405426048168788,4026,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-3.1,-1.51
0,0,0,2,0.7404465284623236,4027,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.04,-1.23
1,1,0,1,0.7401469089838943,4028,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,-1.37,-0.46
0,0,0,0,0.7399807867997499,4029,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.08,-1.05
1,1,0,1,0.7396422736951682,4030,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.83,-2.33
0,0,1,0,0.7396400338777087,4031,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-2.43,-1.06
0,1,0,0,0.7393759128638452,4032,0,1,2,0,1,1,1,0,1,0,1,0,2,0,0,1,-0.9037765891185844,-1.9305018895335253
1,1,0,2,0.7391947947441517,4033,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.39,-0.38
0,0,1,0,0.7391752870561749,4034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.74,-1.3
1,1,0,1,0.7389895847669845,4035,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,-3.77,-2.07
0,0,0,0,0.7388934312895042,4036,0,1,0,0,1,0,0,0,1,0,0,0,4,1,1,1,-1.7,-0.09
1,0,1,0,0.7386389595287864,4037,1,1,2,1,1,2,2,1,0,1,2,0,6,0,1,1,-1.653104337319459,-2.9191824005803837
0,1,0,0,0.7385294777421206,4038,1,1,0,0,1,2,2,0,1,1,0,0,5,0,0,0,-4.397408168189836,-2.8745441657469706
0,0,1,1,0.7383892158371441,4039,2,0,0,0,2,0,2,1,1,0,0,1,0,1,0,1,-4.333306721208077,-2.388025265265117
0,0,0,2,0.7382408359840755,4040,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,-2.85,-0.95
1,1,0,0,0.738139655080865,4041,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-2.96,-1.63
0,0,0,2,0.7380332863667449,4042,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-2.57,-0.72
0,0,0,0,0.7380332420739719,4043,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.48,-0.39
1,1,0,0,0.7377012751357263,4044,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.45,-0.86
0,0,0,2,0.7374889464153654,4045,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-3.02,-1.65
1,1,1,1,0.7373775540916406,4046,2,0,1,2,2,2,1,0,1,2,1,0,0,1,0,1,-1.2498916788539352,1.2459043979456201
1,1,0,1,0.7373032441261751,4047,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,-2.95,-1.2
0,0,0,0,0.7372813967980351,4048,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,-1.44,1.08
1,1,0,0,0.7370875017607922,4049,0,0,0,0,2,0,0,1,0,0,1,0,6,0,0,0,-1.72,-0.03
1,1,1,0,0.7368362574871818,4050,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.95,-1.54
1,1,1,1,0.7366364228237914,4051,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,-3.55,-1.96
0,0,0,1,0.7364094148764659,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31,-0.48
1,1,1,1,0.7363267532148554,4053,0,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,-3.86,-2.33
0,0,0,0,0.7363231346349415,4054,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.94,-1.55
0,0,0,0,0.7363050943217769,4055,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,-2.11,-1.33
1,1,1,1,0.7357085929449391,4056,0,1,0,0,1,0,0,0,0,0,2,0,6,0,0,0,-2.64,-0.4
0,0,0,1,0.7355349760048404,4057,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2.87,-1.57
0,1,0,2,0.7354435557695571,4058,1,0,1,0,3,1,1,0,0,2,1,1,1,0,0,1,-4.0754671272444645,0.5402421141047307
0,0,0,2,0.7351057443959796,4059,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-2.84,-1.5
1,1,1,1,0.7350113228584838,4060,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.91,-2.4
0,0,0,0,0.7350069611702916,4061,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-2.41,0.12
1,1,0,0,0.7349055333799179,4062,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,-1.88,0.03
1,1,0,2,0.7348988084214199,4063,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.18,-1.72
1,0,0,1,0.7344751876802803,4064,3,1,0,2,3,1,0,0,1,2,1,1,1,0,0,0,-3.2322406772255667,0.1190983046482077
1,1,0,0,0.7344667272047624,4065,2,1,2,0,0,0,2,0,0,1,2,1,5,1,0,1,-2.234421166351935,-0.5553537074578561
0,0,0,0,0.7344339846419083,4066,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,-2.32,-0.42
1,1,0,1,0.7343757021554096,4067,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-3.82,-2.27
1,1,0,1,0.7343586339303002,4068,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4.05,-2.51
0,1,1,0,0.7343396090816295,4069,1,1,1,1,3,2,0,1,1,1,0,0,0,1,1,1,-3.578848340192017,-2.5350307513668158
0,0,0,0,0.7342937746748843,4070,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.72,0.03
0,0,0,2,0.7339165305077641,4071,2,0,1,1,0,0,0,0,1,0,2,1,6,1,1,0,-2.9947070192940064,-1.6161694327349774
1,1,0,1,0.7337144401379202,4072,3,0,2,1,0,0,0,0,1,1,1,1,0,1,1,1,-4.2936463459247385,-2.6612505584686166
1,1,0,2,0.7335455036860878,4073,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,-4.08,-2.53
0,0,0,1,0.7334245896917088,4074,1,1,0,0,1,0,2,0,0,2,0,1,6,0,1,0,-3.8644209388481214,1.265663358812497
0,1,1,0,0.7329867878342192,4075,3,0,2,1,2,1,2,1,1,1,0,1,1,1,0,0,0.8177762764067813,-2.6200198469546256
1,1,0,0,0.7328103349736594,4076,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.49,-0.56
0,1,1,2,0.7326932523836504,4077,0,0,1,0,3,0,2,0,1,0,2,1,4,1,0,1,-0.4239515341225122,-2.525516883719892
1,1,0,1,0.7324647436721602,4078,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4.06,-2.49
1,1,0,1,0.7322872341310224,4079,0,0,0,0,0,0,0,1,0,0,2,0,6,0,0,0,-3.9,-2.28
1,1,0,0,0.7321897036163313,4080,2,0,0,0,2,1,2,0,0,1,1,0,1,0,1,1,-1.5327123899148094,-0.4805014731698107
1,1,1,2,0.7321354798187852,4081,3,1,0,2,3,1,2,1,1,2,0,1,1,0,0,0,-3.798956896387496,-2.672282956834389
1,1,0,1,0.7318014664400831,4082,0,0,0,0,0,1,0,1,0,0,2,0,6,0,0,0,-3.63,-2.08
1,1,0,2,0.731759006816527,4083,0,0,0,0,0,1,0,1,0,0,2,0,4,0,0,0,-3.25,-1.75
0,0,0,0,0.7317330631143606,4084,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-3.1,-1.75
0,0,0,2,0.7316849193961185,4085,2,1,1,2,0,2,0,1,0,1,1,1,4,1,0,0,-3.81205723551946,0.9918645882761998
0,0,0,0,0.7310175795867913,4086,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-1.44,0.35
0,0,0,0,0.7308920768296272,4087,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,-2.16,-0.22
1,0,1,1,0.7304521445777469,4088,0,0,0,2,1,1,2,1,0,0,1,0,5,0,0,1,-0.5412167764406473,-2.6023772259071025
1,0,0,1,0.7300344029607465,4089,1,0,1,2,2,2,0,1,1,1,0,0,1,1,0,0,-2.8126333372462438,1.2348077707204217
0,0,1,0,0.7299169294531126,4090,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-2.88,-1.45
0,0,1,1,0.7296894053842591,4091,3,1,0,1,0,2,0,1,1,2,0,0,1,0,0,1,0.24814523653694565,1.28684192308984
0,0,0,0,0.7295538480480692,4092,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.68,0.42
0,0,0,0,0.729174672600071,4093,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,-2.65,-0.06
1,1,1,1,0.7287511921822961,4094,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,-3.9,-1.9
0,0,0,0,0.7287182875694165,4095,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-3.08,-1.63
0,0,1,0,0.7282140728909136,4096,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-2.95,-1.5
1,0,0,1,0.7281888848571637,4097,1,0,0,2,2,1,0,1,1,1,2,1,6,1,0,1,0.6822320628215257,1.1123435541843651
0,0,0,1,0.7281434044346349,4098,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2.28,-1.04
1,1,0,0,0.7279839561756057,4099,2,0,0,1,0,1,2,1,0,0,0,1,4,0,0,0,-3.6623092384705664,-2.137441176170814
1,1,0,0,0.7279547662945351,4100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.33,-1.76
0,0,0,0,0.7279528903457337,4101,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,-1.46,0.39
0,1,0,0,0.7278796814918312,4102,3,0,1,0,3,1,2,1,0,2,2,0,4,0,1,1,-0.2323856754760971,1.2195647889817618
1,1,0,0,0.7278427987378174,4103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.1,-0.1
1,0,0,2,0.7277634112867798,4104,3,1,0,2,2,1,1,1,0,2,0,0,5,0,0,0,-3.46758572754536,0.3692591926752456
0,0,0,1,0.7271032728007933,4105,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2.69,-0.93
1,1,1,0,0.7264389060694919,4106,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.33,-1.9
1,1,0,1,0.7263891347765015,4107,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.39,-1.44
1,1,1,1,0.7263331544838567,4108,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.39,-1.12
0,0,0,0,0.7261291489368331,4109,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-2.35,-0.52
0,0,0,0,0.7260684605650506,4110,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,-1.63,0.4
0,0,0,2,0.7254970723040652,4111,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,-3.11,-1.79
0,0,0,1,0.7251781819433437,4112,0,0,0,0,0,1,0,1,0,0,1,0,6,0,0,0,-3.21,-1.71
1,1,0,1,0.7249263108564066,4113,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-3.46,-1.71
0,0,0,0,0.7248248550290197,4114,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,-1.64,0.33
1,1,0,1,0.7247057893879931,4115,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,-3.3,-1.17
